Video ID,Post Caption,Post Timestamp,Play Count,Like Count,Comment Count,Share Count,Save Count,Repost Count,Video Duration (s),Video Dimensions,Video Definition,Video Codec,Canonical URL,Creator Username,Creator Nickname,Creator User ID,Creator SEC UID,Creator Verified,Creator Follower Count,Creator Following Count,Creator Total Heart Count,Creator Total Video Count,Music ID,Music Title,Music Author,Is Original Sound,Audio Play URL,Keywords,duration_s,aspect_ratio,avg_brightness,brightness_fluctuation,avg_contrast,avg_sharpness,avg_colorfulness,face_presence_ratio,avg_motion,motion_fluctuation,cuts_per_second,intro_brightness,intro_motion,audio_loudness_rms,audio_tempo_bpm,silence_ratio
7553741167641267487,They always grow up so fast don’t they 🥹 #CaughtOnArlo @emwolov ,2025-09-25 03:33:58,352,13,0,0,0,0,17,576x1024,540p,h264,https://www.tiktok.com/@arlosmarthome/video/7553741167641267487,arlosmarthome,Arlo Smart Home,7116331558860899374,MS4wLjABAAAA7IkrMIxwmSnACjUKYTGD84avFbylbs6jrHthtaAWfdMKC55WD875WlcFyHF0PtIy,True,77500,46,337600,600,7553741129544370975,original sound,Arlo Smart Home,True,https://v77.tiktokcdn.com/ac63ec27dee33f918e3741410bfca538/68d6b098/video/tos/maliva/tos-maliva-v-27dcd7c799-us/ooBAiK60qiTAAEWEPuUfAiRaDBOdViExog6IbA/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThSXkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=Mzs2cGs5cjw3NjMzaTU8NEBpMzs2cGs5cjw3NjMzaTU8NEBraW1eMmRzY15hLS1kMTJzYSNraW1eMmRzY15hLS1kMTJzcw%3D%3D&vvpl=1&l=20250925232559A8A3A89F8C64540ECAB3&btag=e00078000&cc=13,caughtonarlo,17.55,0.56,74.82532020502646,2.897367539256356,75.7604584898647,197.71816094499354,29.41222297579319,1.0,0.2544705807245738,0.3843330797553732,0.0,75.53020751886146,0.24785118205589848,0.0075259919026485714,[143.5546875],1.7405711450551324
7553658356561349900,Jadilah TOP Spender BARDI dan bawa pulang Cuckoo Air Fryer CAF-L04G ‼️✨ Periode berlangsung sampai tanggal 30 September 2025 ✍🏻  #alwaysincontrol #karenabardi ,2025-09-24 22:12:22,762,7,0,0,0,0,37,576x1024,540p,h264,https://www.tiktok.com/@bardismarthome/video/7553658356561349900,bardismarthome,bardismarthome,6825599974706185218,MS4wLjABAAAAwqFSanm5TNDLmYCk-frJTg9R31aQo0bUhGxneyCShnHIDDXa92aiEchPWd5QgOO8,True,463800,7,5500000,1911,7553659445067189003,suara asli - bardismarthome,bardismarthome,True,https://v77.tiktokcdn.com/de841b29e4b29a3bc36545bfad31fa5a/68d6b0cb/video/tos/useast2a/tos-useast2a-v-27dcd7/owZNqeAUIISlZyAFffjQnGUETIzKkHAeAJULGm/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThtXkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=MzxkNHk5cmt5NjMzNzU8M0BpMzxkNHk5cmt5NjMzNzU8M0AyNF4yMmRrbjZhLS1kMTZzYSMyNF4yMmRrbjZhLS1kMTZzcw%3D%3D&vvpl=1&l=20250925232630801CF99BB2D9140EEC0E&btag=e00048000&cc=13,"alwaysincontrol, karenabardi",37.8,0.56,154.53191545250473,24.310982672632242,57.32848992525538,161.10495253110122,52.646758799344305,0.6214539007092199,3.681030076239596,8.096755508177777,0.1851851851851852,149.83387063560957,4.041707995756172,0.10789316940652986,[107.66601562],0.6891068748357807
7550831830702902546,التسوق معنا تجربة مميزة للحجز اضغط على الزر الاحمر اسفل الفديو للمصداقية الدفع والفحص امام المندوب للحجز تواصلوا خاص,2025-09-17 07:24:07,244,6,0,2,0,0,42,576x1024,540p,h264,https://www.tiktok.com/@smart_home31/video/7550831830702902546,smart_home31,smart_home31,6551899758042333186,MS4wLjABAAAAIrQmf90dHZGYofYbAmwEFY5g9fZ4p3RxqOY22NcpFdTYA1BaTZhUOQke-YkBCBbz,False,11700,4,5374,230,7550831883674389264,الصوت الأصلي,smart_home31,True,https://v16m.tiktokcdn.com/e2655196743f5ef442c069e0105ebff6/68d6b0d6/video/tos/alisg/tos-alisg-v-27dcd7/ogJceAEoTEFEZgmfrDEAzpDRANoFEDZfCAuG8k/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThzXkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3hsaG85cjl5NjMzODU8NEBpM3hsaG85cjl5NjMzODU8NEBocGJlMmRjMDFhLS1kMS1zYSNocGJlMmRjMDFhLS1kMS1zcw%3D%3D&vvpl=1&l=20250925232636B49747AB1A6FE50EF69E&btag=e00048000&cc=3,,42.33,0.56,144.577144985476,7.919983270347665,56.7330904717274,63.78380017788022,25.57216574983526,0.1892542101042502,7.466033772394893,4.836862752774173,0.0,144.5266162810403,1.08651483847705,0.06888140469401616,[112.34714674],0.6252603452413604
7549324518456659222,"Control Acces ➖➖➖➖➖➖➖➖➖➖➖➖ Soluții complete de automatizare pentru clădiri inteligente! 📍 Strada Lalelelor 16 B, Alba Iulia 📞 0728 901 401 | ✉ office@shs.ro 🌍 Descoperă soluțiile noastre pe 👉 www.smarthomesystems.ro 🏡 Contactează-ne pentru o ofertă personalizată! #smarthomesystems #casesmart #automatizaricladiri #loxone #knx               @verdom.ro @loxone @knxromania",2025-09-13 05:54:53,993,29,4,1,6,0,19,576x1024,540p,h264,https://www.tiktok.com/@smarthomeromania/video/7549324518456659222,smarthomeromania,Smart Home Systems,6983967454810178566,MS4wLjABAAAAzpiHcd0pWyKjlFG92e26MZUcWTFctqx4XUKIRtHvK3RsYVbgl1iUr7ak6G_FBLbN,False,7445,0,22300,312,7549324493773884182,original sound,Smart Home Systems,True,https://v77.tiktokcdn.com/7cec08ad3c5b6f8b55cfeb10d14e3d95/68d6b0ac/video/tos/no1a/tos-no1a-v-2370-no/oYEaEMlAiPxiSDBEAycMBClDWY1RAs8ESrSAZ/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThXXkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M29ra2w5cmY8NjMzbzU8NUBpM29ra2w5cmY8NjMzbzU8NUAzMjA1MmQ0YS9hLS1kMTFzYSMzMjA1MmQ0YS9hLS1kMTFzcw%3D%3D&vvpl=1&l=20250925232617A6F6E92FD33B930E7B0E&btag=e00078000&cc=13,"smarthomesystems, casesmart, automatizaricladiri, loxone, knx",19.97,0.56,95.7599716923663,9.877380053497362,62.683589329989026,233.74955744865483,26.344692229356717,0.4180602006688963,1.96606684032314,1.0513459637621771,0.0,77.6742935369044,2.2876736299491225,0.0941134368363416,[117.45383523],0.8440924925852413
7550831781096819986,التسوق معنا تجربة مميزة للحجز اضغط على الزر الاحمر اسفل الفديو للمصداقية الدفع والفحص امام المندوب للحجز تواصلوا خاص,2025-09-17 07:23:53,296,5,4,0,2,0,59,576x1024,540p,h264,https://www.tiktok.com/@smart_home31/video/7550831781096819986,smart_home31,smart_home31,6551899758042333186,MS4wLjABAAAAIrQmf90dHZGYofYbAmwEFY5g9fZ4p3RxqOY22NcpFdTYA1BaTZhUOQke-YkBCBbz,False,11700,4,5374,230,7550831822268074768,الصوت الأصلي,smart_home31,True,https://v77.tiktokcdn.com/9859df6ebac34c790744a2575ed1cd20/68d6b0ed/video/tos/alisg/tos-alisg-v-27dcd7/o4hOADGE4AFfD3LfoAfJLgRY8DTxkEywEEZCAv/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThAXkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=MzQ6NXk5cjV5NjMzODU8NEBpMzQ6NXk5cjV5NjMzODU8NEBwMG80MmRzMDFhLS1kMS1zYSNwMG80MmRzMDFhLS1kMS1zcw%3D%3D&vvpl=1&l=202509252326426A0EF1B582FA130E4806&btag=e00050000&cc=13,,59.73,0.56,72.82844001377201,26.89947680585459,41.85217004524306,131.20563940503462,40.89433434331128,0.7350475125768586,4.690255718729924,6.893204774332165,0.1841620626151013,52.259331992820464,2.004804710105613,0.11576613891915254,[99.38401442],0.6319703336102156
7436941135970389304,"Reason #14 to Choose DoorBird: High-Definition Camera See everything clearly. DoorBird's high-definition camera provides a crisp, detailed view of visitors, enhancing security. #DoorBird #InvestInDoorBird #SmartHome #AdlerSmartHome #DoorBirdSingapore #IntercomSingapore",2024-11-14 09:30:04,130,0,0,0,0,0,21,576x576,540p,h264,https://www.tiktok.com/@smarthomesingapore/video/7436941135970389304,smarthomesingapore,Adler International Pte Ltd,7361319188541195280,MS4wLjABAAAAeSEtXLABFeYv3wbm4tcPJjoRwFG4WatMUHtvAbKY5if8MJmcCmauR8w5csDeqOIS,False,15,10,38,19,7436941171349687096,original sound - Adler International Pte Ltd,Adler International Pte Ltd,True,https://v77.tiktokcdn.com/644144fd3a367a5a032743baf302e62c/68d6b0cd/video/tos/useast2a/tos-useast2a-v-27dcd7/ow8UnASDOCpkkqXFEAAqNEIHoCBqfaegvTITBf/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThwXkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M2w1d2w5cjpvdjMzNzU8M0BpM2w1d2w5cjpvdjMzNzU8M0Bja3AuMmRzMm5gLS1kMTZzYSNja3AuMmRzMm5gLS1kMTZzcw%3D%3D&vvpl=1&l=202509252326486A1E90280ED3E00C9623&btag=e00078000&cc=13,"14, doorbird, investindoorbird, smarthome, adlersmarthome, doorbirdsingapore, intercomsingapore",21.14,1.0,136.9457364737166,47.90851304522807,52.77387986051174,224.2961857591218,28.390140011902744,0.2721518987341772,2.9064191853707615,6.439121715521829,0.0946073793755913,152.4784952846365,3.3717142275377228,0.19209383179133002,[103.359375],0.23291006721199992
7554026100079283512,"BARDI IP Camera Indoor PTZ Syno bisa bikin kamu ketahuan!  Karena ada fitur motion detection, motion tracking dan fitur pan & tilt yang bisa bikin kamu melihat ke segala sudut ruangan 😎 Dengan harga yang affordable, kamu sudah bisa punya IP Camera dengan fitur-fitur canggih! 🤩 #alwaysincontrol #karenabardi ",2025-09-25 21:59:25,58,1,0,0,0,0,78,576x1024,540p,h264,https://www.tiktok.com/@bardismarthome/video/7554026100079283512,bardismarthome,bardismarthome,6825599974706185218,MS4wLjABAAAAwqFSanm5TNDLmYCk-frJTg9R31aQo0bUhGxneyCShnHIDDXa92aiEchPWd5QgOO8,True,463800,7,5500000,1911,6768701782882420738,GOOD VIBES,Ellen Once Again,False,https://sf16-music-sign.tiktokcdn.com/obj/tos-alisg-ve-2774/1f17d2eceed24ac3879712692af5d0ad?lk3s=08d74b56&x-expires=1758835584&x-signature=XPXz6oL9OS%2FJIJGhe%2F7lSBg0BA4%3D,"alwaysincontrol, karenabardi",78.03999999999999,0.56,147.37307073121897,31.8498581251334,56.90736930690859,139.25277479191814,43.49720344866222,0.6160752458315519,4.960384723224253,8.859285220552737,0.1793951819579703,147.47378286554783,5.1477774763695985,0.1427955802479301,[95.703125],0.47142721822242345
7553396066536803639,Puppy dates need supervision too! Good thing Arlo makes it easy with custom AI alerts + indoor coverage. 🐶💙 @lenwichthegolden,2025-09-24 05:15:08,180,9,1,0,0,0,70,576x1024,540p,h264,https://www.tiktok.com/@arlosmarthome/video/7553396066536803639,arlosmarthome,Arlo Smart Home,7116331558860899374,MS4wLjABAAAA7IkrMIxwmSnACjUKYTGD84avFbylbs6jrHthtaAWfdMKC55WD875WlcFyHF0PtIy,True,77500,46,337600,600,7553396208912321293,original sound,Arlo Smart Home,True,https://v16m.tiktokcdn.com/3146852cf1d8ef4ce1d721ffe5d11a0b/68d6b0d2/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oMAH9uRfADT2I9poLhEDjEEGTA3kpAgCe7e0d5/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThEXkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3V1Ong5cnFqNjMzZzU8NEBpM3V1Ong5cnFqNjMzZzU8NEBjLXNhMmRrbzZhLS1kMS9zYSNjLXNhMmRrbzZhLS1kMS9zcw%3D%3D&vvpl=1&l=20250925232605E2FC761A7207680CD9E7&btag=e00050000&cc=3,,70.01,0.56,122.4747010093472,19.572560115005444,63.17769159460483,789.9194549883613,32.69801457540926,0.4287756074321105,6.551900055850835,10.689504027375119,0.5856306241965433,116.62902596932871,4.020016722125772,0.125804504278028,[129.19921875],0.5631001736066126
7436510188028300599,"Reason #20 to Choose DoorBird: Tamper Alerts Stay informed of unauthorized access. DoorBird's tamper alerts notify you instantly if tampering is detected, keeping your property secure. #DoorBird #SmartHome #AdlerSmartHome #DoorBirdSingapore #IntercomSingapore",2024-11-13 05:37:41,376,2,1,0,2,0,20,576x576,540p,h264,https://www.tiktok.com/@smarthomesingapore/video/7436510188028300599,smarthomesingapore,Adler International Pte Ltd,7361319188541195280,MS4wLjABAAAAeSEtXLABFeYv3wbm4tcPJjoRwFG4WatMUHtvAbKY5if8MJmcCmauR8w5csDeqOIS,False,15,10,38,19,7436510201783716664,original sound - Adler International Pte Ltd,Adler International Pte Ltd,True,https://v58.tiktokcdn.com/video/tos/useast2a/tos-useast2a-v-27dcd7/okAlPCP5HKSiSEUzAAEAizsYsAqlZq4yQBN9i/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th9XkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M2xreHc5cmR2djMzNzU8M0BpM2xreHc5cmR2djMzNzU8M0BqZGFmMmQ0aW1gLS1kMTZzYSNqZGFmMmQ0aW1gLS1kMTZzcw%3D%3D&vvpl=1&l=202509252326545697570D33E8ED0E3938&VExpiration=1758900435&VSignature=B1olexCOusXrU9yUddgJQw&btag=e00078000&cc=14,"20, doorbird, smarthome, adlersmarthome, doorbirdsingapore, intercomsingapore",20.8,1.0,126.46007280626017,48.47843751269116,53.57618825559424,244.0483215895016,31.472193514183893,0.36977491961414793,1.8290150717270055,5.9519266306226495,0.09615384615384615,108.8257934670782,1.657284422153635,0.19365746548724833,[103.359375],0.2040249433106576
7549996642129169686,"Lighting Control ➖➖➖➖➖➖➖➖➖➖➖➖ Soluții complete de automatizare pentru clădiri inteligente! 📍 Strada Lalelelor 16 B, Alba Iulia 📞 0728 901 401 | ✉ office@shs.ro 🌍 Descoperă soluțiile noastre pe 👉 www.smarthomesystems.ro 🏡 Contactează-ne pentru o ofertă personalizată! #smarthomesystems #casesmart #automatizaricladiri #loxone #knx               @verdom.ro @loxone @knxromania",2025-09-15 01:23:01,537,27,0,2,2,0,44,576x1024,540p,h264,https://www.tiktok.com/@smarthomeromania/video/7549996642129169686,smarthomeromania,Smart Home Systems,6983967454810178566,MS4wLjABAAAAzpiHcd0pWyKjlFG92e26MZUcWTFctqx4XUKIRtHvK3RsYVbgl1iUr7ak6G_FBLbN,False,7445,0,22300,312,7549996644746578691,original sound,Smart Home Systems,True,https://v77.tiktokcdn.com/85284c75b4f23f5c7ad5265de845c6cf/68d6b0bf/video/tos/no1a/tos-no1a-v-2370-no/oMWN1IAGeJIrtPG9AGmjUfGA8IWQLQAqCfAIJf/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th~XkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=MzdnbHk5cnhpNjMzbzU8NUBpMzdnbHk5cnhpNjMzbzU8NUAtXmVkMmRrZzBhLS1kMTFzYSMtXmVkMmRrZzBhLS1kMTFzcw%3D%3D&vvpl=1&l=20250925232611FBB1982C8882870CE5C7&btag=e00048000&cc=13,"smarthomesystems, casesmart, automatizaricladiri, loxone, knx",44.37,0.56,96.70008575388462,8.885422493895222,72.59957416335435,272.56858890969767,21.806611999706774,0.08345864661654136,3.8164139150876055,2.143968853225735,0.0,104.25093398859471,4.870741837112992,0.11385549195978008,[107.66601562],0.6088262169880555
